filename,width,height,class,xmin,ymin,xmax,ymax
DJI_0285_03_02.png,1000,1000,tassels,948,1,999,99
DJI_0285_03_02.png,1000,1000,tassels,4,209,203,319
DJI_0285_03_02.png,1000,1000,tassels,545,287,778,398
DJI_0285_03_02.png,1000,1000,tassels,828,257,1000,388
DJI_0285_03_02.png,1000,1000,tassels,3,425,245,533
DJI_0285_03_02.png,1000,1000,tassels,514,527,622,603
DJI_0285_03_02.png,1000,1000,tassels,713,522,813,637
DJI_0285_03_02.png,1000,1000,tassels,736,666,791,733
DJI_0285_03_02.png,1000,1000,tassels,886,658,978,724
DJI_0285_03_03.png,1000,1000,tassels,2,2,317,84
DJI_0285_03_03.png,1000,1000,tassels,392,9,536,90
DJI_0285_03_03.png,1000,1000,tassels,597,7,713,110
DJI_0285_03_03.png,1000,1000,tassels,1,256,107,380
DJI_0285_03_03.png,1000,1000,tassels,212,251,928,388
DJI_0285_03_03.png,1000,1000,tassels,949,222,1000,312
DJI_0285_03_03.png,1000,1000,tassels,31,538,131,673
DJI_0285_03_03.png,1000,1000,tassels,209,484,303,610
DJI_0285_03_03.png,1000,1000,tassels,351,506,494,635
DJI_0285_03_03.png,1000,1000,tassels,549,472,617,546
DJI_0285_03_03.png,1000,1000,tassels,774,470,994,607
DJI_0285_03_03.png,1000,1000,tassels,833,659,1000,775
DJI_0285_03_03.png,1000,1000,tassels,121,913,220,994
DJI_0285_03_03.png,1000,1000,tassels,455,910,547,1000
DJI_0285_03_04.png,1000,1000,tassels,16,3,320,78
DJI_0285_03_04.png,1000,1000,tassels,1,212,99,341
DJI_0285_03_04.png,1000,1000,tassels,149,244,262,345
DJI_0285_03_04.png,1000,1000,tassels,480,272,567,364
DJI_0285_03_04.png,1000,1000,tassels,54,470,295,639
DJI_0285_03_04.png,1000,1000,tassels,294,634,384,733
DJI_0285_03_04.png,1000,1000,tassels,417,920,526,988
DJI_0286_01_01.png,1000,1000,tassels,13,135,62,289
DJI_0286_01_01.png,1000,1000,tassels,97,97,274,318
DJI_0286_01_01.png,1000,1000,tassels,300,75,802,259
DJI_0286_01_01.png,1000,1000,tassels,830,59,1000,219
DJI_0286_01_01.png,1000,1000,tassels,4,380,420,571
DJI_0286_01_01.png,1000,1000,tassels,461,377,654,544
DJI_0286_01_01.png,1000,1000,tassels,931,318,1000,434
DJI_0286_01_01.png,1000,1000,tassels,1,643,75,755
DJI_0286_01_01.png,1000,1000,tassels,443,673,518,757
DJI_0286_01_01.png,1000,1000,tassels,918,538,1000,635
DJI_0286_01_01.png,1000,1000,tassels,131,894,281,965
DJI_0286_01_01.png,1000,1000,tassels,370,838,566,980
DJI_0286_01_01.png,1000,1000,tassels,672,836,895,995
DJI_0286_01_01.png,1000,1000,tassels,954,891,1000,954
DJI_0286_01_02.png,1000,1000,tassels,1,346,75,448
DJI_0286_01_02.png,1000,1000,tassels,91,400,188,537
DJI_0286_01_02.png,1000,1000,tassels,36,823,181,933
DJI_0286_01_02.png,1000,1000,tassels,666,619,722,710
DJI_0286_01_02.png,1000,1000,tassels,732,551,924,702
DJI_0286_01_02.png,1000,1000,tassels,946,559,1000,657
DJI_0286_01_02.png,1000,1000,tassels,525,799,684,961
DJI_0286_01_02.png,1000,1000,tassels,709,857,793,955
DJI_0286_01_02.png,1000,1000,tassels,804,783,1000,937
DJI_0286_01_02.png,1000,1000,tassels,493,577,617,657
DJI_0286_01_02.png,1000,1000,tassels,400,21,508,141
DJI_0286_01_02.png,1000,1000,tassels,795,69,895,175
DJI_0286_01_02.png,1000,1000,tassels,626,34,707,146
DJI_0286_01_02.png,1000,1000,tassels,3,559,86,673
DJI_0286_01_03.png,1000,1000,tassels,1,29,230,187
DJI_0286_01_03.png,1000,1000,tassels,406,23,544,176
DJI_0286_01_03.png,1000,1000,tassels,758,1,1000,90
DJI_0286_01_03.png,1000,1000,tassels,429,194,661,350
DJI_0286_01_03.png,1000,1000,tassels,737,266,874,385
DJI_0286_01_03.png,1000,1000,tassels,9,521,96,643
DJI_0286_01_03.png,1000,1000,tassels,178,499,599,664
DJI_0286_01_03.png,1000,1000,tassels,642,514,759,644
DJI_0286_01_03.png,1000,1000,tassels,774,462,1000,620
DJI_0286_01_03.png,1000,1000,tassels,1,758,662,909
DJI_0286_01_03.png,1000,1000,tassels,684,721,1000,862
DJI_0286_01_03.png,1000,1000,tassels,831,913,1000,996
DJI_0286_01_04.png,1000,1000,tassels,2,6,119,70
DJI_0286_01_04.png,1000,1000,tassels,51,744,238,851
DJI_0286_01_04.png,1000,1000,tassels,62,885,119,976
DJI_0286_01_04.png,1000,1000,tassels,605,699,1000,837
DJI_0286_01_04.png,1000,1000,tassels,527,437,732,575
DJI_0286_01_04.png,1000,1000,tassels,878,374,1000,589
DJI_0286_02_01.png,1000,1000,tassels,53,138,128,270
DJI_0286_02_01.png,1000,1000,tassels,864,130,967,189
DJI_0286_02_01.png,1000,1000,tassels,14,560,632,703
DJI_0286_02_01.png,1000,1000,tassels,636,541,1000,678
DJI_0286_02_01.png,1000,1000,tassels,1,818,188,958
DJI_0286_02_01.png,1000,1000,tassels,340,768,944,922
DJI_0286_02_01.png,1000,1000,tassels,958,800,1000,920
DJI_0286_02_01.png,1000,1000,tassels,51,419,121,500
DJI_0286_02_02.png,1000,1000,tassels,678,8,820,181
DJI_0286_02_02.png,1000,1000,tassels,22,324,197,434
DJI_0286_02_02.png,1000,1000,tassels,168,523,365,658
DJI_0286_02_02.png,1000,1000,tassels,447,590,538,646
DJI_0286_02_02.png,1000,1000,tassels,5,766,192,918
DJI_0286_02_02.png,1000,1000,tassels,301,778,424,882
DJI_0286_02_02.png,1000,1000,tassels,941,293,1000,394
DJI_0286_02_03.png,1000,1000,tassels,4,8,758,141
DJI_0286_02_03.png,1000,1000,tassels,131,230,467,384
DJI_0286_02_03.png,1000,1000,tassels,656,234,857,420
DJI_0286_02_03.png,1000,1000,tassels,919,270,1000,321
DJI_0286_02_04.png,1000,1000,tassels,9,2,286,113
DJI_0286_02_04.png,1000,1000,tassels,143,195,214,340
DJI_0286_02_04.png,1000,1000,tassels,378,151,626,322
DJI_0286_02_04.png,1000,1000,tassels,701,215,931,333
DJI_0286_02_04.png,1000,1000,tassels,688,466,802,588
DJI_0286_02_04.png,1000,1000,tassels,903,465,1000,576
DJI_0286_02_04.png,1000,1000,tassels,761,673,1000,817
DJI_0286_02_04.png,1000,1000,tassels,499,907,811,1000
DJI_0286_02_04.png,1000,1000,tassels,2,213,42,293
DJI_0286_03_01.png,1000,1000,tassels,3,69,458,202
DJI_0286_03_01.png,1000,1000,tassels,491,16,980,162
DJI_0286_03_01.png,1000,1000,tassels,94,302,208,398
DJI_0286_03_01.png,1000,1000,tassels,218,347,432,459
DJI_0286_03_01.png,1000,1000,tassels,447,325,579,423
DJI_0286_03_01.png,1000,1000,tassels,700,265,804,336
DJI_0286_03_01.png,1000,1000,tassels,856,276,979,388
DJI_0286_03_01.png,1000,1000,tassels,150,465,265,589
DJI_0286_03_01.png,1000,1000,tassels,377,460,634,620
DJI_0286_03_01.png,1000,1000,tassels,676,518,790,587
DJI_0286_03_01.png,1000,1000,tassels,863,491,952,576
DJI_0286_03_01.png,1000,1000,tassels,8,700,202,846
DJI_0286_03_01.png,1000,1000,tassels,443,694,575,808
DJI_0286_03_01.png,1000,1000,tassels,614,724,865,847
DJI_0286_03_01.png,1000,1000,tassels,899,703,999,821
DJI_0286_03_02.png,1000,1000,tassels,58,23,238,126
DJI_0286_03_02.png,1000,1000,tassels,708,6,870,108
DJI_0286_03_02.png,1000,1000,tassels,917,1,1000,96
DJI_0286_03_02.png,1000,1000,tassels,524,237,643,362
DJI_0286_03_02.png,1000,1000,tassels,719,208,933,359
DJI_0286_03_02.png,1000,1000,tassels,1,238,247,374
DJI_0286_03_02.png,1000,1000,tassels,769,661,831,740
DJI_0286_03_02.png,1000,1000,tassels,890,678,965,777
DJI_0286_03_02.png,1000,1000,tassels,921,886,1000,996
DJI_0286_03_02.png,1000,1000,tassels,811,949,875,1000
DJI_0286_03_02.png,1000,1000,tassels,790,411,887,546
DJI_0286_03_02.png,1000,1000,tassels,187,678,266,776
DJI_0286_03_02.png,1000,1000,tassels,4,447,68,539
DJI_0286_03_03.png,1000,1000,tassels,5,3,204,123
DJI_0286_03_03.png,1000,1000,tassels,271,37,339,105
DJI_0286_03_03.png,1000,1000,tassels,346,1,440,97
DJI_0286_03_03.png,1000,1000,tassels,704,1,834,98
DJI_0286_03_03.png,1000,1000,tassels,867,31,1000,122
DJI_0286_03_03.png,1000,1000,tassels,142,169,228,272
DJI_0286_03_03.png,1000,1000,tassels,262,206,320,359
DJI_0286_03_03.png,1000,1000,tassels,725,194,843,347
DJI_0286_03_03.png,1000,1000,tassels,86,449,154,510
DJI_0286_03_03.png,1000,1000,tassels,330,684,462,791
DJI_0286_03_03.png,1000,1000,tassels,4,883,154,1000
DJI_0286_03_03.png,1000,1000,tassels,278,895,391,1000
DJI_0286_03_03.png,1000,1000,tassels,505,931,592,1000
DJI_0286_03_03.png,1000,1000,tassels,702,912,826,1000
DJI_0286_03_03.png,1000,1000,tassels,833,710,908,789
DJI_0286_03_03.png,1000,1000,tassels,3,741,58,859
DJI_0286_03_03.png,1000,1000,tassels,302,493,353,572
DJI_0286_03_04.png,1000,1000,tassels,526,1,787,82
DJI_0286_03_04.png,1000,1000,tassels,822,1,995,71
DJI_0286_03_04.png,1000,1000,tassels,405,165,651,291
DJI_0286_03_04.png,1000,1000,tassels,489,451,697,587
DJI_0286_03_04.png,1000,1000,tassels,722,412,871,546
DJI_0286_03_04.png,1000,1000,tassels,872,500,992,615
DJI_0286_03_04.png,1000,1000,tassels,497,723,903,866
DJI_0286_03_04.png,1000,1000,tassels,2,881,530,1000
DJI_0286_03_04.png,1000,1000,tassels,101,634,204,757
DJI_0287_01_01.png,1000,1000,tassels,644,28,701,103
DJI_0287_01_01.png,1000,1000,tassels,19,215,581,412
DJI_0287_01_01.png,1000,1000,tassels,604,225,749,337
DJI_0287_01_01.png,1000,1000,tassels,799,225,956,401
DJI_0287_01_01.png,1000,1000,tassels,33,524,332,668
DJI_0287_01_01.png,1000,1000,tassels,545,526,664,635
DJI_0287_01_01.png,1000,1000,tassels,687,448,1000,617
DJI_0287_01_01.png,1000,1000,tassels,6,771,99,856
DJI_0287_01_01.png,1000,1000,tassels,674,771,758,874
DJI_0287_01_01.png,1000,1000,tassels,859,708,993,810
DJI_0287_01_02.png,1000,1000,tassels,129,211,397,364
DJI_0287_01_02.png,1000,1000,tassels,768,328,956,477
DJI_0287_01_02.png,1000,1000,tassels,62,458,200,591
DJI_0287_01_02.png,1000,1000,tassels,1,694,70,809
DJI_0287_01_02.png,1000,1000,tassels,162,684,247,796
DJI_0287_01_02.png,1000,1000,tassels,317,682,390,796
DJI_0287_01_02.png,1000,1000,tassels,743,680,1000,815
DJI_0287_01_02.png,1000,1000,tassels,718,922,813,1000
DJI_0287_01_02.png,1000,1000,tassels,902,932,1000,997
DJI_0287_01_03.png,1000,1000,tassels,278,35,381,182
DJI_0287_01_03.png,1000,1000,tassels,391,110,465,260
DJI_0287_01_03.png,1000,1000,tassels,493,57,654,193
DJI_0287_01_03.png,1000,1000,tassels,669,5,842,144
DJI_0287_01_03.png,1000,1000,tassels,107,340,255,488
DJI_0287_01_03.png,1000,1000,tassels,272,309,439,496
DJI_0287_01_03.png,1000,1000,tassels,583,313,791,485
DJI_0287_01_03.png,1000,1000,tassels,834,389,961,483
DJI_0287_01_03.png,1000,1000,tassels,5,700,75,837
DJI_0287_01_03.png,1000,1000,tassels,417,680,547,782
DJI_0287_01_03.png,1000,1000,tassels,591,644,954,772
DJI_0287_01_03.png,1000,1000,tassels,557,881,729,1000
DJI_0287_01_03.png,1000,1000,tassels,827,874,987,1000
DJI_0287_01_04.png,1000,1000,tassels,31,22,191,141
DJI_0287_01_04.png,1000,1000,tassels,642,18,815,235
DJI_0287_01_04.png,1000,1000,tassels,903,50,1000,175
DJI_0287_01_04.png,1000,1000,tassels,2,303,276,441
DJI_0287_01_04.png,1000,1000,tassels,331,268,487,440
DJI_0287_01_04.png,1000,1000,tassels,647,323,777,501
DJI_0287_01_04.png,1000,1000,tassels,865,287,1000,464
DJI_0287_01_04.png,1000,1000,tassels,12,651,128,743
DJI_0287_01_04.png,1000,1000,tassels,29,848,277,964
DJI_0287_01_04.png,1000,1000,tassels,716,574,956,714
DJI_0287_01_04.png,1000,1000,tassels,781,863,880,956
DJI_0287_02_01.png,1000,1000,tassels,589,1,800,96
DJI_0287_02_01.png,1000,1000,tassels,925,1,992,88
DJI_0287_02_01.png,1000,1000,tassels,4,231,374,384
DJI_0287_02_01.png,1000,1000,tassels,420,193,991,356
DJI_0287_02_01.png,1000,1000,tassels,4,474,314,608
DJI_0287_02_01.png,1000,1000,tassels,355,449,704,593
DJI_0287_02_01.png,1000,1000,tassels,62,743,201,843
DJI_0287_02_01.png,1000,1000,tassels,28,928,113,1000
DJI_0287_02_01.png,1000,1000,tassels,507,931,630,1000
DJI_0287_02_01.png,1000,1000,tassels,793,927,947,1000
DJI_0287_02_01.png,1000,1000,tassels,242,938,395,1000
DJI_0287_02_02.png,1000,1000,tassels,55,3,137,65
DJI_0287_02_02.png,1000,1000,tassels,395,189,509,265
DJI_0287_02_02.png,1000,1000,tassels,667,157,741,251
DJI_0287_02_02.png,1000,1000,tassels,832,165,928,256
DJI_0287_02_02.png,1000,1000,tassels,882,1,997,43
DJI_0287_02_02.png,1000,1000,tassels,715,407,792,471
DJI_0287_02_02.png,1000,1000,tassels,600,574,938,727
DJI_0287_02_02.png,1000,1000,tassels,6,646,118,751
DJI_0287_02_02.png,1000,1000,tassels,62,885,187,991
DJI_0287_02_02.png,1000,1000,tassels,553,836,1000,972
DJI_0287_02_02.png,1000,1000,tassels,2,414,196,558
DJI_0287_02_03.png,1000,1000,tassels,7,149,179,262
DJI_0287_02_03.png,1000,1000,tassels,419,134,530,230
DJI_0287_02_03.png,1000,1000,tassels,775,100,1000,223
DJI_0287_02_03.png,1000,1000,tassels,92,369,187,458
DJI_0287_02_03.png,1000,1000,tassels,452,340,674,460
DJI_0287_02_03.png,1000,1000,tassels,755,355,874,443
DJI_0287_02_03.png,1000,1000,tassels,5,577,120,683
DJI_0287_02_03.png,1000,1000,tassels,218,568,622,733
DJI_0287_02_03.png,1000,1000,tassels,662,545,969,699
DJI_0287_02_03.png,1000,1000,tassels,2,786,1000,948
DJI_0287_02_04.png,1000,1000,tassels,2,93,94,208
DJI_0287_02_04.png,1000,1000,tassels,477,547,693,678
DJI_0287_02_04.png,1000,1000,tassels,796,512,980,681
DJI_0287_02_04.png,1000,1000,tassels,27,798,218,894
DJI_0287_02_04.png,1000,1000,tassels,569,810,1000,934
DJI_0287_03_01.png,1000,1000,tassels,480,2,622,41
DJI_0287_03_01.png,1000,1000,tassels,752,2,939,64
DJI_0287_03_01.png,1000,1000,tassels,147,105,232,189
DJI_0287_03_01.png,1000,1000,tassels,21,5,155,52
DJI_0287_03_01.png,1000,1000,tassels,937,134,1000,200
DJI_0287_03_01.png,1000,1000,tassels,88,374,218,436
DJI_0287_03_01.png,1000,1000,tassels,105,547,1000,676
DJI_0287_03_01.png,1000,1000,tassels,7,774,293,913
DJI_0287_03_01.png,1000,1000,tassels,431,747,1000,914
DJI_0287_03_02.png,1000,1000,tassels,699,46,845,226
DJI_0287_03_02.png,1000,1000,tassels,1,551,105,689
DJI_0287_03_02.png,1000,1000,tassels,115,512,147,565
DJI_0287_03_02.png,1000,1000,tassels,219,519,288,635
DJI_0287_03_02.png,1000,1000,tassels,342,495,422,616
DJI_0287_03_02.png,1000,1000,tassels,439,572,536,695
DJI_0287_03_02.png,1000,1000,tassels,38,733,276,902
DJI_0287_03_02.png,1000,1000,tassels,341,787,458,908
DJI_0287_03_02.png,1000,1000,tassels,117,355,252,431
DJI_0287_03_03.png,1000,1000,tassels,14,47,768,223
DJI_0287_03_03.png,1000,1000,tassels,800,21,1000,168
DJI_0287_03_03.png,1000,1000,tassels,642,276,986,464
DJI_0287_03_03.png,1000,1000,tassels,4,326,40,424
DJI_0287_03_03.png,1000,1000,tassels,127,274,478,449
DJI_0287_03_04.png,1000,1000,tassels,4,9,257,220
DJI_0287_03_04.png,1000,1000,tassels,853,11,1000,124
DJI_0287_03_04.png,1000,1000,tassels,370,228,590,376
DJI_0287_03_04.png,1000,1000,tassels,689,253,824,347
DJI_0287_03_04.png,1000,1000,tassels,659,510,765,647
DJI_0287_03_04.png,1000,1000,tassels,852,521,1000,649
DJI_0287_03_04.png,1000,1000,tassels,684,739,1000,901
DJI_0288_01_01.png,1000,1000,tassels,22,16,994,159
DJI_0288_01_01.png,1000,1000,tassels,70,236,586,422
DJI_0288_01_01.png,1000,1000,tassels,654,223,918,353
DJI_0288_01_01.png,1000,1000,tassels,3,510,115,635
DJI_0288_01_01.png,1000,1000,tassels,174,476,419,643
DJI_0288_01_01.png,1000,1000,tassels,509,457,994,605
DJI_0288_01_01.png,1000,1000,tassels,13,720,506,858
DJI_0288_01_01.png,1000,1000,tassels,595,685,1000,833
DJI_0288_01_02.png,1000,1000,tassels,14,188,216,336
DJI_0288_01_02.png,1000,1000,tassels,870,110,950,197
DJI_0288_01_02.png,1000,1000,tassels,663,341,955,528
DJI_0288_01_02.png,1000,1000,tassels,4,433,149,582
DJI_0288_01_02.png,1000,1000,tassels,247,420,370,562
DJI_0288_01_02.png,1000,1000,tassels,3,671,403,815
DJI_0288_01_02.png,1000,1000,tassels,840,595,961,708
DJI_0288_01_02.png,1000,1000,tassels,675,652,811,770
DJI_0288_01_02.png,1000,1000,tassels,922,876,1000,944
DJI_0288_01_03.png,1000,1000,tassels,5,330,361,534
DJI_0288_01_03.png,1000,1000,tassels,439,418,527,497
DJI_0288_01_03.png,1000,1000,tassels,541,271,850,428
DJI_0288_01_03.png,1000,1000,tassels,900,499,1000,649
DJI_0288_01_03.png,1000,1000,tassels,3,591,184,760
DJI_0288_01_03.png,1000,1000,tassels,404,562,693,725
DJI_0288_01_03.png,1000,1000,tassels,732,551,866,651
DJI_0288_01_03.png,1000,1000,tassels,75,845,177,920
DJI_0288_01_04.png,1000,1000,tassels,245,168,375,287
DJI_0288_01_04.png,1000,1000,tassels,787,176,974,320
DJI_0288_01_04.png,1000,1000,tassels,93,451,381,662
DJI_0288_01_04.png,1000,1000,tassels,420,486,571,618
DJI_0288_01_04.png,1000,1000,tassels,697,705,846,806
DJI_0288_01_04.png,1000,1000,tassels,894,694,1000,824
DJI_0288_01_04.png,1000,1000,tassels,86,796,201,900
DJI_0288_01_04.png,1000,1000,tassels,376,264,537,371
DJI_0288_02_01.png,1000,1000,tassels,505,15,613,89
DJI_0288_02_01.png,1000,1000,tassels,680,184,815,300
DJI_0288_02_01.png,1000,1000,tassels,8,405,377,546
DJI_0288_02_01.png,1000,1000,tassels,487,431,591,505
DJI_0288_02_01.png,1000,1000,tassels,715,385,886,532
DJI_0288_02_01.png,1000,1000,tassels,3,638,128,783
DJI_0288_02_01.png,1000,1000,tassels,215,633,429,749
DJI_0288_02_01.png,1000,1000,tassels,618,612,761,722
DJI_0288_02_01.png,1000,1000,tassels,877,621,1000,723
DJI_0288_02_01.png,1000,1000,tassels,5,888,187,975
DJI_0288_02_01.png,1000,1000,tassels,278,871,567,1000
DJI_0288_02_01.png,1000,1000,tassels,579,820,825,971
DJI_0288_02_01.png,1000,1000,tassels,868,809,1000,913
DJI_0288_02_02.png,1000,1000,tassels,941,115,1000,190
DJI_0288_02_02.png,1000,1000,tassels,6,340,212,493
DJI_0288_02_02.png,1000,1000,tassels,142,641,244,744
DJI_0288_02_02.png,1000,1000,tassels,16,812,172,937
DJI_0288_02_02.png,1000,1000,tassels,334,799,597,922
DJI_0288_02_03.png,1000,1000,tassels,67,87,283,202
DJI_0288_02_03.png,1000,1000,tassels,518,91,628,198
DJI_0288_02_03.png,1000,1000,tassels,693,25,790,124
DJI_0288_02_03.png,1000,1000,tassels,79,811,177,902
DJI_0288_02_03.png,1000,1000,tassels,233,784,337,871
DJI_0288_02_03.png,1000,1000,tassels,419,822,767,930
DJI_0288_02_03.png,1000,1000,tassels,800,774,944,918
DJI_0288_02_03.png,1000,1000,tassels,1,134,31,178
DJI_0288_02_04.png,1000,1000,tassels,470,6,1000,106
DJI_0288_02_04.png,1000,1000,tassels,676,209,755,316
DJI_0288_02_04.png,1000,1000,tassels,79,780,219,921
DJI_0288_02_04.png,1000,1000,tassels,691,707,846,834
DJI_0288_02_04.png,1000,1000,tassels,930,745,1000,830
DJI_0288_02_04.png,1000,1000,tassels,907,915,966,1000
DJI_0288_03_01.png,1000,1000,tassels,1,81,306,232
DJI_0288_03_01.png,1000,1000,tassels,327,36,615,182
DJI_0288_03_01.png,1000,1000,tassels,806,65,999,187
DJI_0288_03_01.png,1000,1000,tassels,739,307,818,398
DJI_0288_03_01.png,1000,1000,tassels,905,312,986,391
DJI_0288_03_01.png,1000,1000,tassels,262,318,359,415
DJI_0288_03_01.png,1000,1000,tassels,139,532,251,602
DJI_0288_03_01.png,1000,1000,tassels,3,305,47,431
DJI_0288_03_01.png,1000,1000,tassels,870,535,1000,639
DJI_0288_03_01.png,1000,1000,tassels,3,721,438,856
DJI_0288_03_01.png,1000,1000,tassels,478,694,614,866
DJI_0288_03_01.png,1000,1000,tassels,662,680,977,851
DJI_0288_03_01.png,1000,1000,tassels,8,919,704,1000
DJI_0288_03_01.png,1000,1000,tassels,759,920,923,1000
DJI_0288_03_02.png,1000,1000,tassels,3,13,380,153
DJI_0288_03_02.png,1000,1000,tassels,469,23,545,103
DJI_0288_03_02.png,1000,1000,tassels,954,70,1000,198
DJI_0288_03_02.png,1000,1000,tassels,902,237,1000,341
DJI_0288_03_02.png,1000,1000,tassels,77,283,440,386
DJI_0288_03_02.png,1000,1000,tassels,507,219,581,309
DJI_0288_03_02.png,1000,1000,tassels,886,414,964,502
DJI_0288_03_02.png,1000,1000,tassels,128,522,213,627
DJI_0288_03_02.png,1000,1000,tassels,254,527,339,610
DJI_0288_03_02.png,1000,1000,tassels,140,678,302,820
DJI_0288_03_02.png,1000,1000,tassels,5,695,88,797
DJI_0288_03_02.png,1000,1000,tassels,652,699,738,802
DJI_0288_03_02.png,1000,1000,tassels,839,690,922,773
DJI_0288_03_02.png,1000,1000,tassels,891,893,963,985
DJI_0288_03_02.png,1000,1000,tassels,212,869,433,994
DJI_0288_03_03.png,1000,1000,tassels,3,8,557,173
DJI_0288_03_03.png,1000,1000,tassels,619,33,896,144
DJI_0288_03_03.png,1000,1000,tassels,949,90,1000,160
DJI_0288_03_03.png,1000,1000,tassels,65,225,208,338
DJI_0288_03_03.png,1000,1000,tassels,1,256,54,335
DJI_0288_03_03.png,1000,1000,tassels,561,228,676,308
DJI_0288_03_03.png,1000,1000,tassels,716,178,799,280
DJI_0288_03_03.png,1000,1000,tassels,838,182,1000,329
DJI_0288_03_03.png,1000,1000,tassels,53,415,219,537
DJI_0288_03_03.png,1000,1000,tassels,640,418,839,534
DJI_0288_03_03.png,1000,1000,tassels,927,432,1000,505
DJI_0288_03_03.png,1000,1000,tassels,3,663,81,747
DJI_0288_03_03.png,1000,1000,tassels,145,669,321,780
DJI_0288_03_03.png,1000,1000,tassels,588,586,686,664
DJI_0288_03_03.png,1000,1000,tassels,545,676,645,741
DJI_0288_03_03.png,1000,1000,tassels,886,678,1000,785
DJI_0288_03_03.png,1000,1000,tassels,869,821,1000,909
DJI_0288_03_03.png,1000,1000,tassels,581,874,800,987
DJI_0288_03_03.png,1000,1000,tassels,255,905,345,999
DJI_0288_03_03.png,1000,1000,tassels,137,877,208,961
DJI_0288_03_04.png,1000,1000,tassels,72,2,339,181
DJI_0288_03_04.png,1000,1000,tassels,397,1,552,118
DJI_0288_03_04.png,1000,1000,tassels,716,153,1000,275
DJI_0288_03_04.png,1000,1000,tassels,2,209,171,303
DJI_0288_03_04.png,1000,1000,tassels,138,373,336,500
DJI_0288_03_04.png,1000,1000,tassels,2,420,109,544
DJI_0288_03_04.png,1000,1000,tassels,53,635,192,780
DJI_0288_03_04.png,1000,1000,tassels,4,723,47,802
DJI_0289_01_01.png,1000,1000,tassels,1,1,999,157
DJI_0289_01_01.png,1000,1000,tassels,103,228,593,404
DJI_0289_01_01.png,1000,1000,tassels,658,182,995,369
DJI_0289_01_01.png,1000,1000,tassels,1,541,271,687
DJI_0289_01_01.png,1000,1000,tassels,525,476,715,597
DJI_0289_01_01.png,1000,1000,tassels,743,466,919,607
DJI_0289_01_01.png,1000,1000,tassels,118,748,220,864
DJI_0289_01_01.png,1000,1000,tassels,270,737,814,874
DJI_0289_01_01.png,1000,1000,tassels,826,709,964,846
DJI_0289_01_02.png,1000,1000,tassels,2,5,102,134
DJI_0289_01_02.png,1000,1000,tassels,114,1,237,86
DJI_0289_01_02.png,1000,1000,tassels,354,1,469,64
DJI_0289_01_02.png,1000,1000,tassels,726,368,879,525
DJI_0289_01_02.png,1000,1000,tassels,888,318,1000,479
DJI_0289_01_02.png,1000,1000,tassels,620,407,699,547
DJI_0289_01_02.png,1000,1000,tassels,140,474,261,593
DJI_0289_01_02.png,1000,1000,tassels,626,660,805,796
DJI_0289_01_02.png,1000,1000,tassels,879,610,1000,735
DJI_0289_01_02.png,1000,1000,tassels,115,686,266,814
DJI_0289_01_02.png,1000,1000,tassels,599,876,999,1000
DJI_0289_01_02.png,1000,1000,tassels,4,188,316,351
DJI_0289_01_03.png,1000,1000,tassels,9,312,641,500
DJI_0289_01_03.png,1000,1000,tassels,654,236,978,432
DJI_0289_01_03.png,1000,1000,tassels,1,597,319,789
DJI_0289_01_03.png,1000,1000,tassels,346,578,630,727
DJI_0289_01_03.png,1000,1000,tassels,671,536,831,712
DJI_0289_01_03.png,1000,1000,tassels,834,498,1000,679
DJI_0289_01_03.png,1000,1000,tassels,4,828,283,974
DJI_0289_01_03.png,1000,1000,tassels,316,820,1000,966
DJI_0289_01_04.png,1000,1000,tassels,4,270,214,433
DJI_0289_01_04.png,1000,1000,tassels,262,228,553,400
DJI_0289_01_04.png,1000,1000,tassels,4,509,430,668
DJI_0289_01_04.png,1000,1000,tassels,2,757,506,921
DJI_0289_01_04.png,1000,1000,tassels,928,690,1000,845
DJI_0289_02_01.png,1000,1000,tassels,14,12,240,133
DJI_0289_02_01.png,1000,1000,tassels,545,1,684,80
DJI_0289_02_01.png,1000,1000,tassels,96,239,249,343
DJI_0289_02_01.png,1000,1000,tassels,686,214,791,334
DJI_0289_02_01.png,1000,1000,tassels,78,450,968,575
DJI_0289_02_01.png,1000,1000,tassels,26,686,269,801
DJI_0289_02_01.png,1000,1000,tassels,280,643,794,785
DJI_0289_02_01.png,1000,1000,tassels,856,623,958,749
DJI_0289_02_01.png,1000,1000,tassels,8,899,240,1000
DJI_0289_02_01.png,1000,1000,tassels,412,876,654,1000
DJI_0289_02_01.png,1000,1000,tassels,670,834,1000,987
DJI_0289_02_02.png,1000,1000,tassels,6,158,301,311
DJI_0289_02_02.png,1000,1000,tassels,705,87,996,240
DJI_0289_02_02.png,1000,1000,tassels,4,423,152,548
DJI_0289_02_02.png,1000,1000,tassels,343,427,433,493
DJI_0289_02_02.png,1000,1000,tassels,4,648,106,773
DJI_0289_02_02.png,1000,1000,tassels,202,607,392,751
DJI_0289_02_02.png,1000,1000,tassels,537,609,612,722
DJI_0289_02_02.png,1000,1000,tassels,6,853,337,976
DJI_0289_02_02.png,1000,1000,tassels,417,843,511,961
DJI_0289_02_02.png,1000,1000,tassels,827,822,1000,944
DJI_0289_02_03.png,1000,1000,tassels,84,89,264,218
DJI_0289_02_03.png,1000,1000,tassels,392,73,690,212
DJI_0289_02_03.png,1000,1000,tassels,754,40,876,171
